,index,name,latitude,longitude,address,category,rating,category_count
1187,8910,Il Più di Atlantic,45.446015,9.119666,Via Lorenteggio,Café,,1
1188,8911,La Grange SRL Unipersonale,45.453417,9.124126,Via Angelo Inganni 77,"Bar, Café, Restaurant",,3
1189,8912,Oreficeria Luna di Masuri,45.453467,9.124074,Via Angelo Inganni 77,Jewelry Store,,1
1190,8913,Caffè Rita - Niguarda Hospital,45.453557,9.135073,Via Ausonio Zubiani all'interno del padiglione SUD,"Café, Restaurant",,2
1191,8914,Goodfellas Café,45.439407,9.126675,Via Lodovico il Moro 185,Café,,1
1192,8916,Lina’s Bar,45.449079,9.139754,Via dei Biancospini,"Café, Restaurant",,2
1193,9947,Sunshine di Bernardi Monica,45.471327,9.214411,Via Castel Morrone 21,Jewelry Store,,1
1194,10053,Diana Sport,45.452321,9.141506,Via Salvatore Barzilai 2,"Clothing Store, Men's Store, Shoe Store",,3
1195,10054,silwa Sposa,45.447572,9.145663,Giambellino 53,Bridal Store,,1
1196,10057,Bar Skoglund,45.452503,9.145047,Via Lorenteggio 57,"Bar, Café, Coffee Shop",,3
1197,10058,Bar Tabacchi Giambellino,45.450345,9.1471,Via Giambellino 50,Café,,1
1198,10062,Diana Uomo SAS di Reggiori C. & C.,45.452078,9.141257,Via Barzilai 1,Fashion Retail,,1
1199,10063,Hu Aimin,45.440675,9.137951,Via Camillo Giussani 19,Shoe Store,,1
1200,10064,Sagaste SRL,45.442394,9.14543,Via Michele Faraday 34,"Men's Store, Women's Store",,2
1201,10087,Eyelet Milano SRL,45.474939,9.182201,Via Giulianova 1,Women's Store,,1
1202,10294,Gioielleria Sea Gold,45.487401,9.168869,Via Cenisio 25,Jewelry Store,,1
1203,10453,Porreca Calzature,45.467408,9.154473,Via Marghera 3,Shoe Store,,1
1204,10476,Bar Meeting,45.496972,9.181558,Viale Jenner 23,"Café, Restaurant",,2
1205,10809,Roberto Cavalli UOMO,45.439868,9.205623,Via Orobia 34,Men's Store,,1
1206,10812,Marchini Lorenza Angela,45.433388,9.201602,Via dell'Assunta 3,Clothing Store,,1
1207,10813,Nicky SRL,45.443801,9.196982,Via Pietrasanta 14,"Clothing Store, Fashion Accessories Store",,2
1208,10814,Bar Del Corso,45.432792,9.201116,Via Ripamonti 190,Café,,1
1209,10815,Ely Bomboniere,45.432566,9.201049,Via Ripamonti 194,"Bridal Store, Clothing Store, Jewelry Store",,3
1210,10820,Settemila Caffè,45.431869,9.201777,Via Giuseppe Ripamonti 201,Café,,1
1211,10821,Cafè Gimami,45.431206,9.201159,Via Noto 19,Café,,1
1212,10822,Bar Gioia,45.446782,9.198305,Viale Isonzo 60,"Café, Restaurant",,2
1213,10826,Giudici Service SRL,45.438854,9.200836,Viale Ortles 5,"Advertising Agency, Agriculture and Forestry Service, Electrical Equipment Supplier, Refrigeration and Ice Supplier, Clothing Store",,5
1214,10827,Four SRL,45.437472,9.200162,Via Giuseppe Ripamonti 137,Jewelry Store,,1
1215,10828,Luna Blu SRL,45.437149,9.201911,Via Foggia 1,Women's Store,,1
1216,10829,Cappellificio Cervo - SRL,45.443882,9.196695,Via della Libertà 16,"Wholesaler, Textiles Store, Clothing Store",,3
1217,10830,Sartoria Teatrale Arrigo SRL,45.436802,9.206808,Via Quaranta Bernardo 47,Clothing Store,,1
1218,10831,F. Fasola SRL,45.443582,9.198118,Via Pietrasanta 12,"Clothing Store, Sporting Goods Retail, Sports Club",,3
1219,10833,Valentino SRL,45.435053,9.206315,Via Gargano 51,Clothing Store,,1
1220,10834,Guccio Gucci SPA,45.443882,9.196695,Via Pietrasanta 14,Clothing Store,,1
1221,10835,Francesco Maglia Ombrelli,45.432575,9.201141,Via Giuseppe Ripamonti 194,Fashion Accessories Store,,1
1222,10839,Holz Barbara,45.430811,9.202176,Via Giuseppe Ripamonti 211,Clothing Store,,1
1223,11021,NeoBiBar Milano,45.457613,9.131134,Via Primaticcio 154,"Bar, Café",,2
1224,11023,Bus ATM 78 direzione Via Bisceglie,45.455133,9.114769,Via Bisceglie,"Clothing Store, Bus Stop",,2
1225,11027,Dental Zurigo di Fassina Fulvio & C.,45.457138,9.121244,Via Zurigo 2,"Dentist, Jewelry Store",,2
1226,11029,Mondelez Italia SRL,45.458163,9.132273,Via Marcello Nizzoli 3,"Advertising Agency, Business and Strategy Consulting Office, Computer Repair Service, Engineer, Management Consultant, Clothing Store, Candy Store",,7
1227,11078,Prenatal,45.44576,9.122655,Via Lorenteggio 246,Women's Store,5.3,1
1228,11080,Enjoy,45.448532,9.139216,Via dei Biancospini 1,"Café, Restaurant",,2
1229,11083,Fashion Plan SRL,45.447398,9.139393,Via Burlamacchi Francesco 16,Clothing Store,,1
1230,11089,Bar Iliade SNC di Cantatore & Mattiassich,45.457343,9.119416,Via Zurigo 14,"Bar, Café",,2
1231,11091,Fantasy Craft SRL,45.455201,9.119942,Via della Allodola 16,Jewelry Store,,1
1232,11094,Patinoire SRL,45.455343,9.128667,Via dei Ciclamini 23,Clothing Store,,1
1233,11096,La Villetta,45.461107,9.119211,Via Forze Armate 163,"Café, Restaurant",,2
1234,11099,Bar Tabacchi Jackpot,45.460672,9.115329,Via Forze Armate,Café,,1
1235,11100,Bar Internazionale,45.458638,9.132079,Via Privata Raimondo Montecuccoli 114,Café,,1
1236,11102,Carletti Luciano,45.460552,9.112429,Via delle Forze Armate 212,Jewelry Store,,1
1237,11103,La Bottega del Caffè,45.461448,9.132771,Via L. Cavaleri 1,Café,,1
1238,11107,Dellalò SRL,45.460447,9.125347,Via Giovanni Labus 17,Clothing Store,,1
1239,11108,Jonas Italia International Trade & Services di Inlong Jonas,45.458878,9.131727,Via Pantigliate 11,"Agriculture and Forestry Service, Electrical Equipment Supplier, Refrigeration and Ice Supplier, Jewelry Store, Home Appliance Store, Toy Store",,6
1240,11109,ACADance marry me,45.45952,9.13156,Via Pantigliate 4,Bridal Store,,1
1241,11113,Cabefin,45.459548,9.134656,Via Domenichino 19,"Advertising Agency, Property Management Office, Real Estate Agency, Clothing Store",,4
1242,11114,Squak 58 SNC di Silvia e Angelina Zambarbieri,45.460932,9.11183,Via Valdagno 6,Clothing Store,,1
1243,11305,Bar Xxi Secolo di Naselli Carolina,45.483655,9.170366,Via Paolo Lomazzo 39,"Café, Restaurant",5.9,2
1244,11325,Ninfee,45.481609,9.176943,Via Giovanni Battista Niccolini 25,Women's Store,,1
1245,11473,Moments Bar,45.466172,9.139025,Via Pisanello 19,Café,,1
1246,11476,Ferrari Lorena Rita,45.465395,9.143972,Via Trivulzio Antonio Tolomeo 24,Clothing Store,,1
1247,11500,La Panchetta SNC,45.444695,9.21409,Corso Lodi 60,"Clothing Store, Women's Store",,2
1248,11501,Razack Sartoria,45.447499,9.207939,Via Passo Buole,"Tailor, Clothing Store",,2
1249,11507,Caribù SRL,45.448118,9.205277,Via Adige 13,Shoe Store,,1
1250,11551,Orologeria Svizzera di Farina Ivana,45.444256,9.214649,Via Scrivia 1,Jewelry Store,,1
1251,11573,Jm Moda e Pubblicità SAS,45.484179,9.144297,Viale Serra Renato 14,Clothing Store,,1
1252,11575,Valentina SNC di Lorenzini Paola & C.,45.482341,9.144001,Via Albani Francesco 69,Clothing Store,,1
1253,11581,Bar Panini,45.491523,9.145391,Piazzale Francesco Accursio,Café,,1
1254,11584,Guess Accessories,45.49088,9.146669,Via Grosotto 7,Clothing Store,,1
1255,11591,Ortobello Hamburger & Joy,45.480213,9.128978,Piazzale dello Sport,"Burger Joint, Café, Gastropub",,3
1256,11594,Casio Italia SRL,45.488943,9.141432,Viale Alcide de Gasperi 2,"Office, Jewelry Store",,2
1257,11596,Chix SRL,45.490777,9.146171,Via Grosotto 7,Jewelry Store,,1
1258,11599,Ristorante Lounge Bar Peacock,45.495313,9.139306,Viale Certosa 131,"Café, Restaurant",,2
1259,11623,Bar Abba,45.457369,9.18987,Via S. Senatore 14,"Bar, Café, Coffee Shop",,3
1260,11695,MC Kenzy - Milano Romana,45.458234,9.191991,Corso di Porta Romana 46,Clothing Store,,1
1261,11738,Passi Italiani,45.480447,9.210632,Piazza Lima 1,Shoe Store,,1
1262,11755,Miss Marilyn Milano,45.477924,9.208932,Corso Buenos aires 24,Fashion Retail,,1
1263,11784,Anna Ceruti Per Sposa Bella,45.445258,9.2131,Corso Lodi 52,Bridal Store,,1
1264,11957,Marianna Aiello SRL,45.472584,9.186174,Via Pontaccio 8,"Clothing Store, Shoe Store",,2
